utilizacao,tx_juros,vr_parcelas,log_renda_anual,idx_div_renda,pont_mutuario,saldo_rotativo,tx_util_credito,tx_juros_faixa,vr_parcelas_faixa,log_renda_anual_faixa,idx_div_renda_faixa,pont_mutuario_faixa,log_saldo_rotativo,log_saldo_rotativo_faixa,tx_util_credito_faixa,devedor,atende_criterios,consult_mutuario_cred,nro_reg_deprec,0-1__utilizacao_all_other,0-1__utilizacao_credit_card,0-1__utilizacao_debt_consolidation,0-1__utilizacao_educational,0-1__utilizacao_home_improvement,0-1__utilizacao_major_purchase,0-1__utilizacao_small_business,ord__tx_juros_faixa,ord__vr_parcelas_faixa,ord__log_renda_anual_faixa,ord__idx_div_renda_faixa,ord__pont_mutuario_faixa,ord__log_saldo_rotativo_faixa,ord__tx_util_credito_faixa
debt_consolidation,16.0,475.0,11.0,19.0,662.0,6021.0,57.9,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(18.0, 19.0]","(660, 662]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,10.0,1.0,1.0,6.0
debt_consolidation,14.000000000000002,392.0,11.0,10.0,697.0,11361.0,35.3,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(9.0, 10.0]","(696, 698]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,6.0,7.0,0.0,0.0
home_improvement,10.0,225.0,11.0,8.0,757.0,962.0,4.6,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(7.0, 8.0]","(756, 758]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,2.0,0.0,0.0
all_other,15.0,691.0,11.0,9.0,697.0,1483.0,4.2,"(14.0, 16.0]","(650.0, 780.0]","(10.0, 11.0]","(8.0, 9.0]","(696, 698]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,12.0,1.0,1.0,1.0
educational,8.0,91.0,10.0,6.0,727.0,859.0,10.7,"(6.0, 8.0]","(0.0, 130.0]","(9.0, 10.0]","(5.0, 6.0]","(726, 728]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,21.0,18.0,1.0,2.0
small_business,18.0,356.0,11.0,11.0,662.0,6070.0,88.0,"(16.0, 18.0]","(260.0, 390.0]","(10.0, 11.0]","(10.0, 11.0]","(660, 662]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,20.0,5.0,0.0,1.0
credit_card,14.000000000000002,341.0,10.0,15.0,692.0,8316.0,52.6,"(14.0, 16.0]","(260.0, 390.0]","(9.0, 10.0]","(14.0, 15.0]","(690, 692]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,7.0,14.0,1.0,2.0
all_other,12.0,400.0,11.0,9.0,712.0,16353.0,31.9,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(8.0, 9.0]","(710, 712]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,8.0,4.0,1.0,6.0
all_other,13.0,68.0,10.0,16.0,692.0,6191.0,72.0,"(12.0, 14.0]","(0.0, 130.0]","(9.0, 10.0]","(15.0, 16.0]","(690, 692]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,19.0,1.0,0.0
small_business,10.0,514.0,12.0,1.0,802.0,8823.0,7.4,"(8.0, 10.0]","(390.0, 520.0]","(11.0, 12.0]","(0.0, 1.0]","(800, 802]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0
debt_consolidation,13.0,242.0,11.0,13.0,702.0,19434.0,43.2,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(700, 702]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,18.0,1.0,0.0
all_other,15.0,208.0,11.0,18.0,662.0,14417.0,82.9,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(660, 662]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,18.0,0.0,1.0
home_improvement,13.0,543.0,12.0,15.0,707.0,46392.0,81.1,"(12.0, 14.0]","(520.0, 650.0]","(11.0, 12.0]","(14.0, 15.0]","(706, 708]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,16.0,2.0,1.0,5.0
all_other,15.0,191.0,11.0,13.0,667.0,1953.0,57.4,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(666, 668]",3.0,"(0.0, 3.0]","(45.0, 60.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,11.0,1.0,1.0,4.0
credit_card,9.0,192.0,11.0,19.0,752.0,42518.0,68.9,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(18.0, 19.0]","(750, 752]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
all_other,9.0,192.0,11.0,12.0,772.0,14650.0,24.5,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(11.0, 12.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,18.0,1.0,1.0
small_business,13.0,167.0,12.0,23.0,707.0,70432.0,89.3,"(12.0, 14.0]","(130.0, 260.0]","(11.0, 12.0]","(22.0, 23.0]","(706, 708]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,21.0,7.0,1.0,2.0
small_business,12.0,666.0,12.0,8.0,772.0,3606.0,4.5,"(10.0, 12.0]","(650.0, 780.0]","(11.0, 12.0]","(7.0, 8.0]","(770, 772]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,6.0,9.0,0.0,0.0
all_other,15.0,260.0,12.0,15.0,672.0,82153.0,88.1,"(14.0, 16.0]","(130.0, 260.0]","(11.0, 12.0]","(14.0, 15.0]","(670, 672]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,16.0,7.0,1.0,6.0
all_other,14.000000000000002,52.0,11.0,11.0,677.0,457.0,18.0,"(14.0, 16.0]","(0.0, 130.0]","(10.0, 11.0]","(10.0, 11.0]","(676, 678]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,5.0,0.0,6.0
debt_consolidation,15.0,295.0,10.0,14.0,672.0,11131.0,57.7,"(14.0, 16.0]","(260.0, 390.0]","(9.0, 10.0]","(13.0, 14.0]","(670, 672]",4.0,"(3.0, 6.0]","(45.0, 60.0]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,1.0
major_purchase,13.0,187.0,10.0,14.0,702.0,15341.0,40.2,"(12.0, 14.0]","(130.0, 260.0]","(9.0, 10.0]","(13.0, 14.0]","(700, 702]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,19.0,11.0,1.0,6.0
all_other,11.0,312.0,11.0,4.0,752.0,700.0,14.6,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(3.0, 4.0]","(750, 752]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,15.0,1.0,1.0,5.0
all_other,13.0,304.0,11.0,10.0,727.0,1813.0,27.1,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(9.0, 10.0]","(726, 728]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0
debt_consolidation,13.0,244.0,11.0,13.0,687.0,28767.0,74.9,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(686, 688]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,20.0,17.0,1.0,2.0
debt_consolidation,14.000000000000002,329.0,11.0,22.0,682.0,13575.0,73.8,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(21.0, 22.0]","(680, 682]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,11.0,1.0,0.0
debt_consolidation,13.0,285.0,11.0,14.0,692.0,9631.0,74.7,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(13.0, 14.0]","(690, 692]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,11.0,1.0,1.0
small_business,13.0,814.0,12.0,7.0,802.0,5.0,0.2,"(12.0, 14.0]","(780.0, 910.0]","(11.0, 12.0]","(6.0, 7.0]","(800, 802]",1.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,12.0,1.0,4.0
credit_card,14.000000000000002,511.0,11.0,11.0,707.0,15166.0,94.8,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(10.0, 11.0]","(706, 708]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,9.0,3.0,0.0,4.0
all_other,12.0,333.0,10.0,8.0,717.0,6711.0,53.3,"(10.0, 12.0]","(260.0, 390.0]","(9.0, 10.0]","(7.0, 8.0]","(716, 718]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.0,3.0,0.0,3.0
small_business,13.0,414.0,10.0,11.0,707.0,4850.0,53.9,"(12.0, 14.0]","(390.0, 520.0]","(9.0, 10.0]","(10.0, 11.0]","(706, 708]",4.0,"(3.0, 6.0]","(45.0, 60.0]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,17.0,0.0,0.0
all_other,12.0,528.0,12.0,8.0,697.0,41491.0,60.9,"(10.0, 12.0]","(520.0, 650.0]","(11.0, 12.0]","(7.0, 8.0]","(696, 698]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,1.0,1.0,4.0
debt_consolidation,14.000000000000002,239.0,10.0,22.0,697.0,7494.0,94.9,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(21.0, 22.0]","(696, 698]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,19.0,16.0,1.0,5.0
debt_consolidation,14.000000000000002,676.0,11.0,19.0,702.0,11667.0,33.1,"(14.0, 16.0]","(650.0, 780.0]","(10.0, 11.0]","(18.0, 19.0]","(700, 702]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,6.0,1.0,3.0
all_other,13.0,170.0,11.0,4.0,697.0,3048.0,33.9,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(3.0, 4.0]","(696, 698]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0,2.0,0.0,3.0
credit_card,13.0,507.0,11.0,19.0,727.0,49542.0,54.6,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(18.0, 19.0]","(726, 728]",5.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,8.0,1.0,3.0
debt_consolidation,9.0,319.0,10.0,20.0,757.0,12255.0,24.2,"(8.0, 10.0]","(260.0, 390.0]","(9.0, 10.0]","(19.0, 20.0]","(756, 758]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,8.0,1.0,0.0
small_business,14.000000000000002,172.0,12.0,1.0,697.0,4233.0,46.0,"(14.0, 16.0]","(130.0, 260.0]","(11.0, 12.0]","(0.0, 1.0]","(696, 698]",4.0,"(3.0, 6.0]","(45.0, 60.0]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,17.0,1.0,3.0
debt_consolidation,14.000000000000002,164.0,11.0,15.0,672.0,8038.0,51.5,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(14.0, 15.0]","(670, 672]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,12.0,1.0,1.0
all_other,9.0,256.0,12.0,5.0,752.0,79821.0,37.1,"(8.0, 10.0]","(130.0, 260.0]","(11.0, 12.0]","(4.0, 5.0]","(750, 752]",5.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,11.0,9.0,1.0,5.0
all_other,12.0,663.0,11.0,17.0,772.0,22828.0,21.4,"(10.0, 12.0]","(650.0, 780.0]","(10.0, 11.0]","(16.0, 17.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0
all_other,14.000000000000002,682.0,12.0,7.0,712.0,7629.0,25.3,"(14.0, 16.0]","(650.0, 780.0]","(11.0, 12.0]","(6.0, 7.0]","(710, 712]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,1.0,6.0
debt_consolidation,8.0,125.0,11.0,13.0,802.0,3199.0,7.4,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(12.0, 13.0]","(800, 802]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,13.0,1.0,4.0
all_other,13.0,837.0,12.0,1.0,757.0,30215.0,49.6,"(12.0, 14.0]","(780.0, 910.0]","(11.0, 12.0]","(0.0, 1.0]","(756, 758]",4.0,"(3.0, 6.0]","(45.0, 60.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,5.0,0.0,4.0
debt_consolidation,14.000000000000002,170.0,10.0,6.0,692.0,445.0,89.0,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(5.0, 6.0]","(690, 692]",3.0,"(0.0, 3.0]","(75.0, 90.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,6.0,0.0,2.0
all_other,8.0,313.0,11.0,1.0,647.0,1858.0,12.7,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(0.0, 1.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,15.0,2.0,1.0,5.0
debt_consolidation,16.0,420.0,11.0,4.0,667.0,7805.0,41.9,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(3.0, 4.0]","(666, 668]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,12.0,16.0,1.0,4.0
all_other,10.0,385.0,11.0,15.0,757.0,2300.0,11.3,"(8.0, 10.0]","(260.0, 390.0]","(10.0, 11.0]","(14.0, 15.0]","(756, 758]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,13.0,1.0,1.0
credit_card,14.000000000000002,436.0,12.0,23.0,702.0,39311.0,85.8,"(14.0, 16.0]","(390.0, 520.0]","(11.0, 12.0]","(22.0, 23.0]","(700, 702]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,18.0,1.0,3.0
small_business,8.0,195.0,11.0,21.0,647.0,2094.0,7.7,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(20.0, 21.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,9.0,6.0,0.0,0.0
debt_consolidation,16.0,353.0,11.0,21.0,672.0,3996.0,97.5,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(20.0, 21.0]","(670, 672]",4.0,"(3.0, 6.0]","(90.0, 105.0]",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0
all_other,11.0,170.0,11.0,10.0,692.0,25972.0,89.6,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(9.0, 10.0]","(690, 692]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,1.0,2.0
small_business,16.0,527.0,11.0,8.0,702.0,5918.0,98.6,"(14.0, 16.0]","(520.0, 650.0]","(10.0, 11.0]","(7.0, 8.0]","(700, 702]",4.0,"(3.0, 6.0]","(90.0, 105.0]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,6.0,0.0,0.0
credit_card,12.0,239.0,11.0,7.0,712.0,9144.0,25.5,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(6.0, 7.0]","(710, 712]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,13.0,3.0,1.0,6.0
all_other,12.0,199.0,11.0,7.0,722.0,4965.0,53.4,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(6.0, 7.0]","(720, 722]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,19.0,1.0,1.0
credit_card,13.0,336.0,12.0,1.0,712.0,3462.0,21.6,"(12.0, 14.0]","(260.0, 390.0]","(11.0, 12.0]","(0.0, 1.0]","(710, 712]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,17.0,9.0,1.0,3.0
educational,15.0,173.0,11.0,10.0,687.0,3335.0,45.1,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(9.0, 10.0]","(686, 688]",4.0,"(3.0, 6.0]","(45.0, 60.0]",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,10.0,20.0,0.0,2.0
major_purchase,12.0,200.0,11.0,1.0,752.0,297.0,5.8,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(0.0, 1.0]","(750, 752]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,16.0,1.0,4.0
debt_consolidation,16.0,210.0,11.0,23.0,667.0,7160.0,62.3,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(22.0, 23.0]","(666, 668]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,8.0,1.0,3.0
debt_consolidation,13.0,432.0,11.0,4.0,707.0,6214.0,20.8,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(3.0, 4.0]","(706, 708]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,17.0,1.0,1.0,2.0
debt_consolidation,13.0,561.0,11.0,22.0,712.0,11860.0,45.1,"(12.0, 14.0]","(520.0, 650.0]","(10.0, 11.0]","(21.0, 22.0]","(710, 712]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,14.0,1.0,1.0
debt_consolidation,14.000000000000002,170.0,10.0,7.0,697.0,693.0,23.1,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(6.0, 7.0]","(696, 698]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,15.0,0.0,3.0
debt_consolidation,16.0,141.0,11.0,21.0,667.0,34008.0,98.3,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(20.0, 21.0]","(666, 668]",5.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,9.0,1.0,1.0
debt_consolidation,15.0,414.0,11.0,4.0,677.0,7810.0,37.5,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(3.0, 4.0]","(676, 678]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,10.0,2.0,1.0,5.0
debt_consolidation,13.0,405.0,11.0,9.0,702.0,15127.0,45.6,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(8.0, 9.0]","(700, 702]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,17.0,0.0,0.0
debt_consolidation,13.0,324.0,11.0,5.0,702.0,7491.0,71.3,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(4.0, 5.0]","(700, 702]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,19.0,9.0,1.0,5.0
credit_card,15.0,685.0,11.0,12.0,687.0,43620.0,92.9,"(14.0, 16.0]","(650.0, 780.0]","(10.0, 11.0]","(11.0, 12.0]","(686, 688]",5.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,10.0,14.0,1.0,4.0
credit_card,15.0,442.0,11.0,15.0,692.0,24769.0,90.1,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(14.0, 15.0]","(690, 692]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,0.0,0.0
debt_consolidation,8.0,222.0,11.0,13.0,757.0,4409.0,12.4,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(756, 758]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,1.0,0.0
debt_consolidation,14.000000000000002,313.0,12.0,23.0,692.0,46268.0,92.9,"(14.0, 16.0]","(260.0, 390.0]","(11.0, 12.0]","(22.0, 23.0]","(690, 692]",5.0,"(3.0, 6.0]","(90.0, 105.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,15.0,15.0,1.0,2.0
credit_card,12.0,415.0,11.0,15.0,802.0,12663.0,34.4,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(14.0, 15.0]","(800, 802]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,4.0,1.0,5.0
debt_consolidation,15.0,139.0,10.0,23.0,672.0,4071.0,78.3,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(22.0, 23.0]","(670, 672]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,19.0,0.0,0.0
